grid_latitude,grid_longitude,runoff_value,runoff_coefficient,elevation_m,drainage_density_km_per_km2,total_population,slope
28.600001,76.975,0.5046222975459648,0.3442375939564427,214.0,0.0,352175.0,0.0
28.600001,76.9875,0.5046222975459648,0.3442375939564427,214.0,0.3216729942714343,352175.0,0.0
28.600001,77.0,0.5046222975459648,0.3442375939564427,214.0,0.0,570368.0,0.001228368879141
28.600001,77.0125,0.5046222975459648,0.3442375939564427,217.0,1.345537392170037,570368.0,0.0008271598381167
28.600001,77.025,0.5046222975459648,0.3442375939564427,215.0,1.2775049504311882,254299.0,0.0005447836188663
28.600001,77.0375,0.5046222975459648,0.3442375939564427,218.0,0.9434151417632596,254299.0,0.0005447836188663
28.600001,77.05,0.5046222975459648,0.3442375939564427,216.0,0.2336117806446822,26828.0,0.0028463513803602
28.600001,77.0625,0.5321302981455399,0.2792794352660732,212.0,0.8581070597541935,41375.0,0.0029891873299783
28.600001,77.075,0.5770686806220656,0.1731606873900912,218.0,1.2929431979517323,41375.0,0.0033535688632393
28.600001,77.0875,0.5758462612984023,0.1760473424243333,220.0,0.718235803971744,35390.0,0.0013538206834317
28.600001,77.1,0.5374774881477691,0.2666524318800939,216.0,0.8047498430822493,9464.0,0.0023137791634292
28.600001,77.1125,0.4684961414585801,0.4295469050240611,225.0,0.755196889019426,54860.0,0.0043395393026322
28.600001,77.125,0.4730189331270779,0.4188666588221508,226.0,1.3459492941577418,26733.0,0.0037976787186621
28.600001,77.1375,0.4429768275358705,0.4898089236124395,228.0,1.0429036556293825,70071.0,0.0071732611319459
28.600001,77.15,0.4477060491274278,0.4786412080413178,240.0,0.0,120141.0,0.0064128695939911
28.600001,77.1625,0.4318638566319335,0.5160514025918297,242.0,0.0,70071.0,0.0029891873299783
28.600001,77.175,0.4386167004407043,0.5001050491608141,242.0,0.0,265774.0,0.0097297377557758
28.600001,77.1875,0.4619574714359361,0.444987502511958,231.0,0.0180292187910521,195072.0,0.0085985821539871
28.600001,77.2,0.4749224765349737,0.4143715784066727,221.0,0.9122077360913984,195072.0,0.0070176308503969
28.600001,77.2125,0.4418757776198163,0.4924089735475181,215.0,0.0,135223.0,0.0029732493798523
28.600001,77.225,0.4605457260492126,0.448321237384081,216.0,0.0,135223.0,0.0007187064365076
28.600001,77.2375,0.3997467291152887,0.5918936819444507,215.0,0.0,135223.0,0.002954929319248
28.600001,77.25,0.5073735442950268,0.3377407232633145,209.0,1.1601829800930503,29450.0,0.004913475516564
28.612501,76.8875,0.5953548669133921,0.1299791778269429,215.0,0.0145169670066654,1645532.0,0.0007187064365076
28.612501,76.9,0.5953548669133921,0.1299791778269429,215.0,0.0,1645532.0,0.0007187064365076
28.612501,76.9125,0.5953548669133921,0.1299791778269429,215.0,0.0,1645532.0,0.0007187064365076
28.612501,76.925,0.5953548669133921,0.1299791778269429,215.0,0.0,1645532.0,0.0007187064365076
28.612501,76.9375,0.5953548669133921,0.1299791778269429,215.0,0.0,1645532.0,0.0007187064365076
28.612501,76.95,0.5953548669133921,0.1299791778269429,215.0,0.0,1645532.0,0.0007187064365076
28.612501,76.9625,0.5953548669133921,0.1299791778269429,215.0,0.0,1645532.0,0.0007187064365076
28.612501,76.975,0.5953548669133921,0.1299791778269429,215.0,0.0,60259.0,0.0007187064365076
28.612501,76.9875,0.5953548669133921,0.1299791778269429,215.0,0.5329634196626558,352175.0,0.0007187064365076
28.612501,77.0,0.5953548669133921,0.1299791778269429,215.0,0.8326562952854629,352175.0,0.0008271598381167
28.612501,77.0125,0.5953548669133921,0.1299791778269429,214.0,1.0960210330238802,352175.0,0.0014374128730152
28.612501,77.025,0.5953548669133921,0.1299791778269429,215.0,0.316625833583367,254299.0,0.0014945936649891
28.612501,77.0375,0.5953548669133921,0.1299791778269429,215.0,0.1373066324208073,26828.0,0.0005447836188663
28.612501,77.05,0.5953548669133921,0.1299791778269429,216.0,0.0,26828.0,0.0016767844316196
28.612501,77.0625,0.596793754896572,0.1265813476716495,219.0,0.0,52737.0,0.0019607865549001
28.612501,77.075,0.5944208233735224,0.1321848542543132,212.0,0.8547879348919114,52737.0,0.000409456293047
28.612501,77.0875,0.5572824047194326,0.2198845503376049,220.0,1.5846601218587468,26432.0,0.002682866569957
28.612501,77.1,0.504643759524616,0.3441869130423577,218.0,1.704767140525631,40639.0,0.0016767844316196
28.612501,77.1125,0.5374728604976595,0.2666633597419386,224.0,0.0,16529.0,0.0027993735265665
28.612501,77.125,0.4793456553311879,0.4039265608155072,221.0,0.0527800249060545,120141.0,0.0029732493798523
28.612501,77.1375,0.4553322733607723,0.4606324297528084,229.0,0.0961690070484799,120141.0,0.0057436406655504
28.612501,77.15,0.4019907508402778,0.5865945865489558,235.0,0.0,120141.0,0.0064128695939911
28.612501,77.1625,0.3598407938998984,0.6861286687085908,243.0,0.0,120141.0,0.0093526658606647
28.612501,77.175,0.397809404651084,0.59646853388707,257.0,0.0,265774.0,0.0038395603326948
28.612501,77.1875,0.3862963056111111,0.623655886590125,234.0,0.945623574769726,265774.0,0.0155787241790686
28.612501,77.2,0.4799356508068541,0.4025333290683945,222.0,0.0,265774.0,0.0090080384470341
28.612501,77.2125,0.5060732988025632,0.3408111591799543,212.0,0.0,135223.0,0.0032064347969955
28.612501,77.225,0.4885024420016937,0.3823034697630165,215.0,0.0,135223.0,0.002456737758282
28.612501,77.2375,0.4949099623086608,0.3671725728661277,206.0,0.0,37402.0,0.0051588556099013
28.612501,77.25,0.5118988744766667,0.3270544825457748,204.0,1.2025639142001865,29450.0,0.0024312218494796
28.625001,76.8875,0.5941570947366283,0.1328076304020944,212.0,0.8440168404621712,1645532.0,0.0003593532182538
28.625001,76.9,0.5941570947366283,0.1328076304020944,212.0,0.3600910273238882,1645532.0,0.0003593532182538
28.625001,76.9125,0.5941570947366283,0.1328076304020944,212.0,0.0,1645532.0,0.0003593532182538
28.625001,76.925,0.5941570947366283,0.1328076304020944,212.0,0.0,1645532.0,0.0003593532182538
28.625001,76.95,0.5941570947366283,0.1328076304020944,212.0,0.0,728016.0,0.0003593532182538
28.625001,76.9625,0.5941570947366283,0.1328076304020944,212.0,0.0,728016.0,0.0003593532182538
28.625001,76.975,0.5941570947366283,0.1328076304020944,212.0,0.0,728016.0,0.0003593532182538
28.625001,76.9875,0.5941570947366283,0.1328076304020944,212.0,0.0,728016.0,0.0003593532182538
28.625001,77.0,0.5941570947366283,0.1328076304020944,212.0,0.6333032568888812,352175.0,0.0005447836188663
28.625001,77.0125,0.5941570947366283,0.1328076304020944,213.0,0.7726001698246282,352175.0,0.0008271598381167
28.625001,77.025,0.5941570947366283,0.1328076304020944,211.0,1.965155533248253,110469.0,0.0017885777133046
28.625001,77.0375,0.5941570947366283,0.1328076304020944,217.0,0.0,110469.0,0.0019607865549001
28.625001,77.05,0.5941570947366283,0.1328076304020944,215.0,0.0,52975.0,0.0008942888566523
28.625001,77.0625,0.5589568736341608,0.2159304128098237,215.0,0.6638224029463197,52975.0,0.0014231756901801
28.625001,77.075,0.5317967068262411,0.2800671870977013,218.0,0.4094553080183352,50472.0,0.0016543196762334
28.625001,77.0875,0.5175138062249137,0.3137952263443679,217.0,0.0,47206.0,0.0005447836188663
28.625001,77.1,0.5305378413481087,0.2830399070961013,217.0,0.2380096092056279,47206.0,0.0005447836188663
28.625001,77.1125,0.5232313623158079,0.3002936301622328,218.0,0.0,39943.0,0.0021765244060144
28.625001,77.125,0.5111790934024822,0.3287541936196477,220.0,0.0,39943.0,0.0037545372379371
28.625001,77.1375,0.5365100637174941,0.2689369348716967,227.0,0.0,32165.0,0.0058823596647003
28.625001,77.15,0.4423404375218676,0.4913117127144293,232.0,0.0,21770.0,0.0063075510825692
28.625001,77.1625,0.4306826355065012,0.518840771053434,235.0,0.0,30004.0,0.0081026873073332
28.625001,77.175,0.3871660850076832,0.6216019653004398,245.0,0.0,30004.0,0.0092348265490892
28.625001,77.1875,0.4233510749042553,0.5361537224373344,248.0,0.2067984411264303,265774.0,0.0098859081134068
28.625001,77.2,0.4800768460502364,0.4021999066885033,221.0,0.0,265774.0,0.0119609177404032
28.625001,77.2125,0.5018764925325059,0.3507216143835699,219.0,0.0,66080.0,0.0038276983907975
28.625001,77.225,0.5009397312482269,0.3529337085682753,216.0,0.0,37402.0,0.0046312419268524
28.625001,77.2375,0.5115809846400708,0.3278051564588752,208.0,0.1404758702391946,37402.0,0.0065199901929174
28.625001,77.25,0.5341217356310215,0.2745767993280087,214.0,1.5954952092880812,12341.0,0.0052316928463556
28.637501,76.9375,0.5660591964056545,0.1991587900235411,214.0,0.0,728016.0,0.0
28.637501,76.95,0.5660591964056545,0.1991587900235411,214.0,0.0,728016.0,0.0
28.637501,76.9625,0.5660591964056545,0.1991587900235411,214.0,0.0,728016.0,0.0
28.637501,76.975,0.5660591964056545,0.1991587900235411,214.0,0.0,728016.0,0.0
28.637501,76.9875,0.5660591964056545,0.1991587900235411,214.0,0.4251754330925957,728016.0,0.0
28.637501,77.0,0.5660591964056545,0.1991587900235411,214.0,0.5969951869358946,728016.0,0.000818912586094
28.637501,77.0125,0.5660591964056545,0.1991587900235411,216.0,0.0,145715.0,0.0014231756901801
28.637501,77.025,0.5660591964056545,0.1991587900235411,217.0,1.9069386102796084,145715.0,0.0017885777133046
28.637501,77.0375,0.5660591964056545,0.1991587900235411,212.0,0.0,145715.0,0.0033362451044074
28.637501,77.05,0.5660591964056545,0.1991587900235411,215.0,0.0,130978.0,0.0025015029812904
28.637501,77.0625,0.552266565504137,0.2317290927474804,217.0,2.287163359286476,66256.0,0.0008271598381167
28.637501,77.075,0.5266785033049645,0.2921534554304797,216.0,0.0,66256.0,0.0019607865549001
28.637501,77.0875,0.5625087385678655,0.2075429400389414,221.0,0.0900652871565314,46141.0,0.000409456293047
28.637501,77.1,0.5657214009763736,0.1999564695575618,217.0,0.8306840002581378,49071.0,0.0023063972555829
28.637501,77.1125,0.5313613824191263,0.2810951742760784,219.0,0.8245658721587359,46251.0,0.0016543196762334
28.637501,77.125,0.539865401538782,0.2610135466971891,219.0,0.7701083178597499,46251.0,0.0025485793089317
28.637501,77.1375,0.5631003385460531,0.2061459193748906,220.0,0.1787959522281348,32165.0,0.0032599950964587
28.637501,77.15,0.4322924108031044,0.5150394028371557,220.0,0.3112481244347611,30004.0,0.0052781938868606
28.637501,77.1625,0.4482712120435622,0.4773066165918492,226.0,0.1425450361276172,30004.0,0.0067071377264786
28.637501,77.175,0.5129843103569414,0.3244913040296238,236.0,0.0,134286.0,0.0064892187095316
28.637501,77.1875,0.4873120562218864,0.38511447989469,237.0,0.0,134286.0,0.0067691034171586
28.637501,77.2,0.4436467154664468,0.4882270315973648,226.0,0.0,265774.0,0.0084837996319486
28.637501,77.2125,0.5493545961027564,0.2386054983877835,221.0,0.0614966594510774,41748.0,0.0073948660335275
28.637501,77.225,0.54738124433424,0.2432654262101347,212.0,0.0,27022.0,0.0034595958833744
28.637501,77.2375,0.5377500624702289,0.2660087672840729,224.0,0.0,27022.0,0.0058794032336115
28.637501,77.25,0.5332093935578668,0.2767312293075108,209.0,0.0,12341.0,0.0124144020682008
28.650001,76.9375,0.5759115372480601,0.1758931979789314,212.0,0.960139719455846,728016.0,0.0007187064365076
28.650001,76.95,0.5759115372480601,0.1758931979789314,212.0,0.0651826694747253,728016.0,0.0007187064365076
28.650001,76.9625,0.5759115372480601,0.1758931979789314,212.0,0.0,728016.0,0.0007187064365076
28.650001,76.975,0.5759115372480601,0.1758931979789314,212.0,0.2924974930903375,728016.0,0.0007187064365076
28.650001,76.9875,0.5759115372480601,0.1758931979789314,212.0,0.8129916108195422,31885.0,0.0007187064365076
28.650001,77.0,0.5759115372480601,0.1758931979789314,212.0,0.0,31885.0,0.0008271598381167
28.650001,77.0125,0.5759115372480601,0.1758931979789314,211.0,0.0,145715.0,0.0025485793089317
28.650001,77.025,0.5759115372480601,0.1758931979789314,213.0,0.8106761150473196,145715.0,0.0021765244060144
28.650001,77.0375,0.5759115372480601,0.1758931979789314,208.0,1.7175533492902468,130978.0,0.0024828804136401
28.650001,77.05,0.5759115372480601,0.1758931979789314,219.0,1.955409798827028,130978.0,0.0037545372379371
28.650001,77.0625,0.5882013809629394,0.1468716187688706,217.0,1.18604223448279,90499.0,0.0008942888566523
28.650001,77.075,0.519965312610214,0.3080061708937421,221.0,2.030375377490984,45179.0,0.001796766091269
28.650001,77.0875,0.5391193819021857,0.2627752182430632,217.0,1.5533266969933472,57655.0,0.0026454148751495
28.650001,77.1,0.5919030925531914,0.1381302939301151,223.0,0.0117366122704034,58972.0,0.002047281465235
28.650001,77.1125,0.5445607111623,0.2499259117918152,222.0,0.0,43740.0,0.0042341065422121
28.650001,77.125,0.5680082925330969,0.1945561401475212,213.0,0.0,43740.0,0.0024312218494796
28.650001,77.1375,0.561521885609338,0.2098733220982278,218.0,1.0881762013868512,53498.0,0.002682866569957
28.650001,77.15,0.516128857356383,0.31706568317217,219.0,0.9548317287024852,30004.0,0.0053712328186038
28.650001,77.1625,0.5749290963380614,0.17821316130395,231.0,1.0093833098148486,53541.0,0.005322931809611
28.650001,77.175,0.4980289746377068,0.359807250290465,232.0,0.0,19264.0,0.0013538206834317
28.650001,77.1875,0.5808835884450355,0.1641520578149764,233.0,0.0,4146.0,0.0049503779238535
28.650001,77.2,0.5441489532062648,0.2508982484963072,236.0,0.2139919811107135,4146.0,0.0011531986277914
28.650001,77.2125,0.5849084115141844,0.1546477285315726,232.0,0.0,45843.0,0.0049934997389314
28.650001,77.225,0.5902423362275413,0.1420520501681632,225.0,0.0,5411.0,0.0041300710909874
28.650001,77.2375,0.5504255492322694,0.2360765198426134,224.0,0.6494350436459299,384.0,0.005598747053133
28.650001,77.25,0.5396417855600382,0.2615415996969107,219.0,0.6457157418455002,12341.0,0.0050030059625808
28.662501,76.9375,0.5594071497440385,0.21486711826415,212.0,0.0,728016.0,0.0014374128730152
28.662501,76.95,0.5594071497440385,0.21486711826415,212.0,1.425985013122527,728016.0,0.0014374128730152
28.662501,76.9625,0.5594071497440385,0.21486711826415,212.0,0.7793657156719691,31885.0,0.0014374128730152
28.662501,76.975,0.5594071497440385,0.21486711826415,212.0,1.1597049697976287,31885.0,0.0014374128730152
28.662501,76.9875,0.5594071497440385,0.21486711826415,212.0,0.8444246725233551,31885.0,0.0014374128730152
28.662501,77.0,0.5594071497440385,0.21486711826415,212.0,0.7220738075221507,31885.0,0.0018907791702766
28.662501,77.0125,0.5594071497440385,0.21486711826415,209.0,0.8394965480130843,31885.0,0.0007187064365076
28.662501,77.025,0.5594071497440385,0.21486711826415,212.0,1.042782377693804,145715.0,0.001637825172188
28.662501,77.0375,0.5594071497440385,0.21486711826415,213.0,1.2322550620068002,31885.0,0.0023137791634292
28.662501,77.05,0.5594071497440385,0.21486711826415,217.0,1.6472120877337402,82666.0,0.0021697696513161
28.662501,77.0625,0.5801920991566193,0.1657849598780338,218.0,0.6944633437941072,90499.0,0.0025597068884632
28.662501,77.075,0.4739864199988179,0.4165820083795333,211.0,0.872983626852144,90499.0,0.0033086393524669
28.662501,77.0875,0.5265103372739647,0.2925505673793643,214.0,0.0,51975.0,0.0032687017131983
28.662501,77.1,0.5579387313254789,0.2183346824119467,217.0,0.8537259722088169,55273.0,0.0039215731098002
28.662501,77.1125,0.5447104104894362,0.249572407631716,222.0,1.3181278648634664,55273.0,0.0031262618529614
28.662501,77.125,0.5490497276837709,0.2393254231627033,214.0,1.013466042250331,49968.0,0.0025015029812904
28.662501,77.1375,0.5699503249066935,0.1899701708165524,217.0,1.5945819532757048,53498.0,0.0039215731098002
28.662501,77.15,0.542552681642552,0.2546677286216705,222.0,0.5895845652089216,49621.0,0.0040998023508351
28.662501,77.1625,0.5502195898729331,0.236562878009544,226.0,0.1891973867001355,63810.0,0.0062355104902005
28.662501,77.175,0.5537588021077235,0.2282052836742448,233.0,0.0,22388.0,0.0040368206320639
28.662501,77.1875,0.5536522671535328,0.2284568582819792,224.0,0.3514891812181821,58471.0,0.0067691034171586
28.662501,77.2,0.558652826998467,0.2166483970027926,223.0,0.5644736372354394,68275.0,0.0044837809949675
28.662501,77.2125,0.5833069984143929,0.1584293500234195,227.0,0.0,49939.0,0.0049503779238535
28.662501,77.225,0.5691404603735014,0.191882607479274,219.0,0.0,15288.0,0.0072870424890048
28.662501,77.2375,0.5444205758616508,0.2502568311934176,210.0,0.981159977041991,15288.0,0.0095728774288281
28.675001,76.9625,0.5669454999006721,0.1970658482676043,216.0,0.0,31885.0,0.0014374128730152
28.675001,76.975,0.5669454999006721,0.1970658482676043,216.0,0.0,31885.0,0.0014374128730152
28.675001,76.9875,0.5669454999006721,0.1970658482676043,216.0,0.594591240384425,31885.0,0.0014374128730152
28.675001,77.0,0.5669454999006721,0.1970658482676043,216.0,0.5796171442881997,31885.0,0.0018907791702766
28.675001,77.0125,0.5669454999006721,0.1970658482676043,213.0,0.0,31885.0,0.0024814795143501
28.675001,77.025,0.5669454999006721,0.1970658482676043,213.0,0.0,31885.0,0.0023063972555829
28.675001,77.0375,0.5669454999006721,0.1970658482676043,211.0,0.0428844433438895,31885.0,0.001637825172188
28.675001,77.05,0.5669454999006721,0.1970658482676043,217.0,0.4219720383332082,82666.0,0.0024312218494796
28.675001,77.0625,0.5972517927482268,0.1254997243327854,215.0,0.5165996454854432,73862.0,0.0017885777133046
28.675001,77.075,0.563617039076241,0.2049257683532324,213.0,0.8369502597065845,90499.0,0.001637825172188
28.675001,77.0875,0.5591490051059737,0.215476708201586,211.0,0.0,44150.0,0.0019607865549001
28.675001,77.1,0.5210549804698582,0.3054329988636507,217.0,0.0,42423.0,0.0014231756901801
28.675001,77.1125,0.5278764596108083,0.289324568047791,214.0,0.882343040272812,42423.0,0.0025154725277767
28.675001,77.125,0.5333244846442081,0.276459450011035,217.0,0.0,49968.0,0.000818912586094
28.675001,77.1375,0.5422133740130024,0.2554689791075192,212.0,0.175500156484608,10377.0,0.0014231756901801
28.675001,77.15,0.5361465888286052,0.2697952545967869,214.0,0.997507156676174,10546.0,0.002954929319248
28.675001,77.1625,0.5693705855762411,0.1913391834167324,219.0,1.4418575752409708,10491.0,0.0038134853320647
28.675001,77.175,0.553102854145981,0.229754257458699,221.0,0.851954120770571,41081.0,0.0032599950964587
28.675001,77.1875,0.4949793290360521,0.3670087683442612,218.0,1.3471001981588684,44888.0,0.0034595958833744
28.675001,77.2,0.5341253120401891,0.2745683538958003,224.0,0.0,44888.0,0.0115186809980845
28.675001,77.2125,0.477077436930851,0.4092827949140253,245.0,0.0,48601.0,0.0025015029812904
28.675001,77.225,0.4970892583274232,0.3620263225558726,219.0,0.0,48601.0,0.0156255940722239
28.675001,77.25,0.5594811524709311,0.2146923661639524,204.0,0.0,13150.0,0.002456737758282
28.687501,76.9625,0.5949122196794724,0.1310244573324718,216.0,0.0,31885.0,0.0003593532182538
28.687501,76.975,0.5949122196794724,0.1310244573324718,216.0,0.0,31885.0,0.0003593532182538
28.687501,76.9875,0.5949122196794724,0.1310244573324718,216.0,0.0,31885.0,0.0003593532182538
28.687501,77.0,0.5949122196794724,0.1310244573324718,216.0,0.9234554455546604,31885.0,0.0005447836188663
28.687501,77.0125,0.5949122196794724,0.1310244573324718,215.0,0.0,31885.0,0.0008942888566523
28.687501,77.025,0.5949122196794724,0.1310244573324718,218.0,0.0,31885.0,0.000818912586094
28.687501,77.0375,0.5949122196794724,0.1310244573324718,213.0,0.0,66035.0,0.002456737758282
28.687501,77.05,0.5949122196794724,0.1310244573324718,212.0,0.8481165207129734,35692.0,0.002954929319248
28.687501,77.0625,0.5734604205206855,0.18168133328048,220.0,0.0,86723.0,0.000409456293047
28.687501,77.075,0.5404521446282505,0.2596279952254199,211.0,0.9586216119072108,22907.0,0.0027993735265665
28.687501,77.0875,0.5569732822517331,0.2206145207416294,217.0,0.0,31483.0,0.0039215731098002
28.687501,77.1,0.4842208961496507,0.3924140313754588,219.0,0.0,1677.0,0.000818912586094
28.687501,77.1125,0.4629321655982069,0.4426858325727644,215.0,0.0,1677.0,0.0020785803167941
28.687501,77.125,0.4953456124602826,0.3661438164656,214.0,0.0,10377.0,0.0021791344754655
28.687501,77.1375,0.5735526497982861,0.1814635404958465,219.0,0.0,11684.0,0.0032687017131983
28.687501,77.15,0.5608120305410575,0.2115495936253282,220.0,0.0,5917.0,0.001796766091269
28.687501,77.1625,0.5101190050221736,0.3312575158434727,219.0,0.8873005313286595,15738.0,0.001637825172188
28.687501,77.175,0.503412539460039,0.3470943503912864,224.0,0.0,3832.0,0.001637825172188
28.687501,77.1875,0.5198174704569931,0.3083552894716367,215.0,0.418896496345117,22284.0,0.0041571606335883
28.687501,77.2,0.5719085223373537,0.1853460288696505,214.0,0.9705747165396622,254.0,0.0034484921049402
28.687501,77.2125,0.4525290493258609,0.4672520410562648,223.0,0.0645577678282308,70476.0,0.0115065904409844
28.687501,77.225,0.5007289780068226,0.3534313871418267,215.0,0.6209350782022274,15288.0,0.0074486412409205
28.700001,76.975,0.5991085715154623,0.1211150752421186,215.0,1.6259332155845423,31885.0,0.0014374128730152
28.700001,76.9875,0.5991085715154623,0.1211150752421186,215.0,0.8719940856456734,31885.0,0.0014374128730152
28.700001,77.0,0.5991085715154623,0.1211150752421186,215.0,0.7725962920557076,31885.0,0.0018907791702766
28.700001,77.0125,0.5991085715154623,0.1211150752421186,212.0,0.8887719501910635,31885.0,0.000818912586094
28.700001,77.025,0.5991085715154623,0.1211150752421186,213.0,0.0,31885.0,0.0032599950964587
28.700001,77.0375,0.5991085715154623,0.1211150752421186,211.0,0.0,144476.0,0.000818912586094
28.700001,77.05,0.5991085715154623,0.1211150752421186,215.0,0.5259340398209935,86723.0,0.0017885777133046
28.700001,77.0625,0.5945744877635933,0.1318219868841765,215.0,0.4981328708510918,86723.0,0.0038276983907975
28.700001,77.075,0.5524911523297872,0.231198747162837,220.0,0.3033856718460271,17726.0,0.0026454148751495
28.700001,77.0875,0.5502820980255937,0.2364152695170521,217.0,0.8238018318734197,10389.0,0.0012798534442316
28.700001,77.1,0.5588410105354167,0.2162040151578873,217.0,0.0,14863.0,0.0010895672377327
28.700001,77.1125,0.555361891723262,0.2244197032114234,215.0,0.0,14855.0,0.0016767844316196
28.700001,77.125,0.5548578607122548,0.2256099360776527,213.0,0.0,1677.0,0.0016343508565991
28.700001,77.1375,0.549461720810478,0.2383525311196375,218.0,0.0,7976.0,0.0040614620502951
28.700001,77.15,0.5089044270996324,0.3341256539747286,219.0,0.4448992350582677,7976.0,0.000409456293047
28.700001,77.1625,0.540975813513174,0.2583913889368263,219.0,0.4772154725965509,16317.0,0.0010895672377327
28.700001,77.175,0.5660168686642769,0.1992587439308218,221.0,0.0,12642.0,0.0037976787186621
28.700001,77.1875,0.5619028978862745,0.2089735890966008,216.0,0.0,22095.0,0.001796766091269
28.700001,77.2,0.4971979314207108,0.3617696988869298,221.0,0.0,22095.0,0.0027993735265665
28.700001,77.2125,0.4920962155599264,0.3738170327990543,213.0,0.9957407523701132,70476.0,0.0044515912199672
28.700001,77.225,0.535472136338174,0.2713879254906221,216.0,0.5376053745615378,48601.0,0.0049503779238535
28.712501,76.95,0.5827260487363256,0.1598012207721644,212.0,0.0,31885.0,0.0035935321825381
28.712501,76.9625,0.5827260487363256,0.1598012207721644,212.0,0.6966818490928582,31885.0,0.0035935321825381
28.712501,76.975,0.5827260487363256,0.1598012207721644,212.0,0.0,31885.0,0.0035935321825381
28.712501,76.9875,0.5827260487363256,0.1598012207721644,212.0,0.8901659685649373,31885.0,0.0035935321825381
28.712501,77.0,0.5827260487363256,0.1598012207721644,212.0,0.9674013157145456,654623.0,0.0037976787186621
28.712501,77.0125,0.5827260487363256,0.1598012207721644,215.0,1.240354981668667,31885.0,0.0012798534442316
28.712501,77.025,0.5827260487363256,0.1598012207721644,209.0,0.6824354194699936,144476.0,0.0010895672377327
28.712501,77.0375,0.5827260487363256,0.1598012207721644,213.0,0.0,144476.0,0.002047281465235
28.712501,77.05,0.5827260487363256,0.1598012207721644,214.0,0.0,144476.0,0.0013538206834317
28.712501,77.0625,0.5511590550440141,0.2343443987912435,211.0,0.3652415962121511,185895.0,0.0016767844316196
28.712501,77.075,0.5659389853685446,0.199442659714348,218.0,0.0,185895.0,0.0025015029812904
28.712501,77.0875,0.5898222863301525,0.1430439676938911,216.0,0.5172663370996629,42304.0,0.0014231756901801
28.712501,77.1,0.5753227884360328,0.1772834858198088,221.0,0.43360994468366,26313.0,0.001796766091269
28.712501,77.1125,0.5400361011931091,0.2606104517796204,216.0,0.0,20161.0,0.001637825172188
28.712501,77.125,0.5308685610710093,0.2822589363321793,217.0,0.0,19837.0,0.0052316928463556
28.712501,77.1375,0.539806354890845,0.2611529810960267,228.0,0.0087841924117021,13231.0,0.0014231756901801
28.712501,77.15,0.4723063516273474,0.4205493686204059,220.0,0.9359451911303178,17632.0,0.0046312419268524
28.712501,77.1625,0.5138732550892019,0.3223921251825054,217.0,0.0,11840.0,0.0032687017131983
28.712501,77.175,0.5725499011649061,0.1838314590444107,214.0,0.3527011336696324,12273.0,0.0054807698942938
28.712501,77.1875,0.4990405077036384,0.3574185879382344,210.0,0.0484271634514372,64288.0,0.0040595186180031
28.712501,77.2,0.4512412096079812,0.470293181631312,207.0,1.1706424789571253,64288.0,0.0054521494205746
28.712501,77.2125,0.5169630437318076,0.3150958122338581,212.0,1.265717835652841,14604.0,0.0021697696513161
28.712501,77.225,0.5160416823139671,0.3172715407450821,202.0,1.9334481532357544,14604.0,0.0038134853320647
28.712501,77.25,0.5466048458702746,0.2450988351649826,206.0,0.0,47085.0,0.0010895672377327
28.725001,76.9625,0.5566580791014324,0.2213588502388905,205.0,0.0,31885.0,0.0007187064365076
28.725001,76.975,0.5566580791014324,0.2213588502388905,205.0,0.0,31885.0,0.0007187064365076
28.725001,76.9875,0.5566580791014324,0.2213588502388905,205.0,0.0,654623.0,0.0007187064365076
28.725001,77.0,0.5566580791014324,0.2213588502388905,205.0,0.8713377612452651,654623.0,0.0025597068884632
28.725001,77.0125,0.5566580791014324,0.2213588502388905,211.0,1.5794743015130106,654623.0,0.0025597068884632
28.725001,77.025,0.5566580791014324,0.2213588502388905,211.0,0.4461360231892715,654623.0,0.0010780596547614
28.725001,77.0375,0.5566580791014324,0.2213588502388905,211.0,0.0,654623.0,0.0030622346348864
28.725001,77.05,0.5566580791014324,0.2213588502388905,218.0,0.0,654623.0,0.0032432951509065
28.725001,77.0625,0.5682860703646572,0.1939001878401973,216.0,0.0,972982.0,0.0013538206834317
28.725001,77.075,0.5198729473345153,0.3082242848280717,216.0,0.0,185895.0,0.0008271598381167
28.725001,77.0875,0.5351215986012577,0.2722156950647555,215.0,0.0,185895.0,0.0017885777133046
28.725001,77.1,0.4991936147610074,0.3570570366690615,212.0,0.8669073687284126,20161.0,0.0028748257460305
28.725001,77.1125,0.4777450337460462,0.4077063132026171,215.0,0.0,19837.0,0.0032687017131983
28.725001,77.125,0.519534805520152,0.3090227823254726,218.0,0.5648032013266184,19837.0,0.000409456293047
28.725001,77.1375,0.4946706413481412,0.3677377120471846,216.0,1.6451066497396691,21596.0,0.0023063972555829
28.725001,77.15,0.533223700732733,0.2766974439463391,216.0,0.4616915712057693,7902.0,0.0048303892594247
28.725001,77.1625,0.5796688891613971,0.1670204825317069,213.0,0.4287473552686882,16853.0,0.0034484921049402
28.725001,77.175,0.5557671357756025,0.2234627486205226,208.0,0.9937242242640016,6759.0,0.0029732493798523
28.725001,77.1875,0.527049017557699,0.2912785127555642,208.0,1.7166871147619192,64288.0,0.0008942888566523
28.725001,77.2,0.5109786604883324,0.3292275014850081,206.0,1.73175360527797,64288.0,0.001228368879141
